dbo_ecnDatapointType.Address;DataPointTypeId;Id;CompanyId;EnumType;Name;dbo_ecnEventType.Address;Conversion;Description;Priority;Filtercriterion;Reportingcriterion;Type;URL;DefaultValue;ObjectId
VScotHC1_200;459;1;24;-1;ecnStatusEventType;ecnStatusEventType;NoConversion;;50;-1;-1;1;;;-1
VScotHC1_200;459;19;24;0;@@viessmann.eventtype.name.AE_Eingang0_10;AE_Eingang0_10~0x0A86;Div10;@@viessmann.eventtype.AE_Eingang0_10.description;100;-1;-1;1;;;-1
VScotHC1_200;459;20;24;-1;@@viessmann.eventtype.name.AE_Eingang1;AE_Eingang1~0x0A80;NoConversion;@@viessmann.eventtype.AE_Eingang1.description;50;-1;-1;1;;;-1
VScotHC1_200;459;21;24;-1;@@viessmann.eventtype.name.AE_Eingang2;AE_Eingang2~0x0A81;NoConversion;@@viessmann.eventtype.AE_Eingang2.description;50;-1;-1;1;;;-1
VScotHC1_200;459;39;24;-1;@@viessmann.eventtype.name.Ausgang_HKP_A1;Ausgang_HKP_A1~0x7663;NoConversion;@@viessmann.eventtype.Ausgang_HKP_A1.description;50;-1;-1;1;;;-1
VScotHC1_200;459;50;24;-1;@@viessmann.eventtype.name.BauartWarmwasser;BauartWarmwasser~0x8851;NoConversion;@@viessmann.eventtype.BauartWarmwasser.description;50;-1;-1;1;;;-1
VScotHC1_200;459;51;24;0;@@viessmann.eventtype.name.Bedien_WW_Solltemperatur;Bedien_WW_Solltemperatur~0x6300;NoConversion;@@viessmann.eventtype.Bedien_WW_Solltemperatur.description;100;-1;-1;3;;50;-1
VScotHC1_200;459;66;24;0;@@viessmann.eventtype.name.BedienKTSolltemperaturGWG_4;BedienKTSolltemperaturGWG_4~0x5300;NoConversion;@@viessmann.eventtype.BedienKTSolltemperaturGWG_4.description;100;-1;-1;3;;74;-1
VScotHC1_200;459;73;24;0;@@viessmann.eventtype.name.BedienparameterA1M1FunktionReset;BedienparameterA1M1FunktionReset~0xA051;NoConversion;@@viessmann.eventtype.BedienparameterA1M1FunktionReset.description;100;-1;-1;2;;;-1
VScotHC1_200;459;82;24;0;@@viessmann.eventtype.name.BedienRTSolltemperaturA1M1;BedienRTSolltemperaturA1M1~0x2306;NoConversion;@@viessmann.eventtype.BedienRTSolltemperaturA1M1.description;100;-1;-1;3;;20;-1
VScotHC1_200;459;91;24;0;@@viessmann.eventtype.name.Bedienteil_SW_Index;Bedienteil_SW_Index~0x7330;NoConversion;@@viessmann.eventtype.Bedienteil_SW_Index.description;100;-1;-1;1;;;-1
VScotHC1_200;459;93;24;-1;@@viessmann.eventtype.name.BedienteilBA_GWGA1_Konstant;BedienteilBA_GWGA1_Konstant~0x2323;NoConversion;@@viessmann.eventtype.BedienteilBA_GWGA1_Konstant.description;50;-1;-1;3;;2;-1
VScotHC1_200;459;98;24;0;@@viessmann.eventtype.name.BetriebsstundenBrenner1;BetriebsstundenBrenner1~0x0886;Sec2Hour;@@viessmann.eventtype.BetriebsstundenBrenner1.description;100;-1;-1;1;;;-1
VScotHC1_200;459;104;24;0;@@viessmann.eventtype.name.BetriebsstundenBrennerBedienungGWG;BetriebsstundenBrennerBedienungGWG~0x08A7;Sec2Hour;@@viessmann.eventtype.BetriebsstundenBrennerBedienungGWG.description;100;-1;-1;1;;;-1
VScotHC1_200;459;106;24;0;@@viessmann.eventtype.name.BetriebsstundenBrennerResetGWG;BetriebsstundenBrennerResetGWG~0x08A7;Sec2Hour;@@viessmann.eventtype.BetriebsstundenBrennerResetGWG.description;100;-1;-1;2;;0;-1
VScotHC1_200;459;111;24;0;@@viessmann.eventtype.name.BrennerstartsGWG;BrennerstartsGWG~0x088A;NoConversion;@@viessmann.eventtype.BrennerstartsGWG.description;100;-1;-1;3;;;-1
VScotHC1_200;459;112;24;0;@@viessmann.eventtype.name.BrennerstartsGWGReset;BrennerstartsGWGReset~0x088A;NoConversion;@@viessmann.eventtype.BrennerstartsGWGReset.description;100;-1;-1;2;;0;-1
VScotHC1_200;459;446;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWG96;GWG_Codierstecker_GWG96~0x1090;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWG96.description;100;-1;-1;1;;;-1
VScotHC1_200;459;447;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWG97;GWG_Codierstecker_GWG97~0x1090;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWG97.description;100;-1;-1;1;;;-1
VScotHC1_200;459;448;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWG98;GWG_Codierstecker_GWG98~0x1090;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWG98.description;100;-1;-1;1;;;-1
VScotHC1_200;459;449;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWG99;GWG_Codierstecker_GWG99~0x1090;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWG99.description;100;-1;-1;1;;;-1
VScotHC1_200;459;450;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWG9A;GWG_Codierstecker_GWG9A~0x1090;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWG9A.description;100;-1;-1;1;;;-1
VScotHC1_200;459;451;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA0;GWG_Codierstecker_GWGA0~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA0.description;100;-1;-1;1;;;-1
VScotHC1_200;459;452;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA1;GWG_Codierstecker_GWGA1~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA1.description;100;-1;-1;1;;;-1
VScotHC1_200;459;453;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA2;GWG_Codierstecker_GWGA2~0x10A0;Mult2;@@viessmann.eventtype.GWG_Codierstecker_GWGA2.description;100;-1;-1;1;;;-1
VScotHC1_200;459;454;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA3;GWG_Codierstecker_GWGA3~0x10A0;Mult2;@@viessmann.eventtype.GWG_Codierstecker_GWGA3.description;100;-1;-1;1;;;-1
VScotHC1_200;459;455;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA4;GWG_Codierstecker_GWGA4~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA4.description;100;-1;-1;1;;;-1
VScotHC1_200;459;456;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA5;GWG_Codierstecker_GWGA5~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA5.description;100;-1;-1;1;;;-1
VScotHC1_200;459;457;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA6;GWG_Codierstecker_GWGA6~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA6.description;100;-1;-1;1;;;-1
